way_id,building,building:levels,height
1085913888,house,2,-
1085913889,house,1,-
1085913890,house,1,-
1085913891,house,1,-
1085913894,house,1,-
1085913896,house,1,-
1085913899,house,1,-
1085913900,house,1,-
1085913901,yes,1,-
1085913902,house,1,-
1085913903,house,2,-
1085913904,house,2,-
1085913906,house,2,-
1085913907,house,2,-
1085913908,house,2,-
1085913909,house,2,-
1085913915,house,2,-
1085913916,house,1,-
1085913917,apartments,5,-
1085913922,house,2,-
1085913923,house,2,-
1085913925,house,1,-
1085913926,house,1,-
1085913927,house,2,-
1085913928,house,1,-
1085913931,house,1,-
1085913932,house,1,-
1085913934,house,2,-
1086027837,apartments,24,-
1086027840,yes,4,-
1086300783,yes,1,-
1086300784,yes,1,-
1086300785,yes,1,-
1086561985,school,2,-
1086561986,school,2,-
1088943314,university,3,-
1091975877,school,1,-
1091975878,school,1,-
1094581942,house,1,-
1094581943,house,2,-
1094581944,house,1,-
1094581946,house,1,-
1094581947,house,2,-
1094581949,house,1,-
1094581950,house,1,-
1094581951,house,1,-
1094581952,yes,2,-
1094581953,house,1,-
1096867089,house,2,-
1096997058,house,2,-
1096997059,house,2,-
1096997060,house,2,-
1096997061,house,2,-
1096997062,house,2,-
1096997063,house,2,-
1096997064,house,2,-
1096997065,house,2,-
1096997066,house,2,-
1096997067,house,2,-
1096997068,house,2,-
1096997069,house,2,-
1096997070,house,2,-
1096997071,house,2,-
1096997072,house,2,-
1096997073,house,2,-
1096997074,house,2,-
1096997075,house,2,-
1096997076,house,2,-
1096997077,house,2,-
1096997078,house,2,-
1096997079,house,2,-
1096997080,house,2,-
1096997081,house,2,-
1096997082,house,2,-
1096997083,house,2,-
1096997084,house,2,-
1096997085,house,2,-
1096997086,house,2,-
1096997087,house,2,-
1096997088,house,2,-
1096997089,house,2,-
1096997090,house,2,-
1096997091,house,2,-
1097417181,house,2,-
1097417182,house,2,-
1097417183,house,2,-
1097417184,house,2,-
1097417185,house,2,-
1097417186,house,2,-
1097417187,house,2,-
1097417188,house,2,-
1097417189,house,1,-
1097417191,house,1,-
1097417192,house,1,-
1097417193,house,1,-
1097417194,house,1,-
1097417195,house,1,-
1097417196,house,1,-
1097417219,house,2,-
1097836558,roof,1,-
1097836559,roof,1,-
1097836560,house,1,-
1100718680,apartments,8,-
1100718686,yes,1,-
1101760634,house,2,-
1101859481,house,2,-
1101859483,house,1,-
1102161588,house,1,-
1102161592,house,1,-
1102161593,house,1,-
1102161597,yes,1,-
1102161601,house,1,-
1102161615,house,1,-
1103973396,house,1,-
1104156074,yes,1,-
1104156087,yes,1,-
1105825927,industrial,1,-
1105825931,house,1,-
1105825932,house,1,-
1105825933,house,2,-
1105825934,yes,1,-
1105825935,house,1,-
1105825936,yes,1,-
1105825937,house,1,-
1105825938,house,1,-
1105825939,house,1,-
1105825940,commercial,2,-
1105825941,house,1,-
1105825942,yes,1,-
1105825943,yes,1,-
1105825944,house,1,-
1106951746,yes,2,-
1109650535,yes,2,-
1110871792,house,2,-
1112711763,house,1,-
1112711764,house,2,-
1112711765,house,2,-
1112711766,yes,1,-
1112711770,house,2,-
1112711771,house,2,-
1112711780,house,2,-
1112711782,house,2,-
1112711783,house,2,-
1112711784,house,1,-
1112711785,house,1,-
1112711790,house,1,-
1112711791,house,1,-
1112711792,house,1,-
1112711793,house,2,-
1112711794,house,2,-
1112711796,house,1,-
1112711798,house,2,-
1112711802,house,1,-
1112711805,house,2,-
1112711808,house,2,-
1112711814,house,1,-
1112711815,house,1,-
1112711816,house,2,-
1112711817,house,2,-
1112711823,house,2,-
1112711824,house,2,-
1112711826,house,1,-
1112711831,house,2,-
1112711836,house,2,-
1112711838,house,2,-
1112711839,house,2,-
1112711840,house,2,-
1112711841,house,2,-
1112711842,yes,1,-
1112711845,school,3,-
1112711846,school,1,-
1112711847,house,2,-
1112711849,house,2,-
1112711850,house,1,-
1112711851,house,1,-
1112711853,house,1,-
1112711855,house,3,-
1112711858,house,2,-
1112711861,yes,2,-
1112711862,school,2,-
1112711863,school,2,-
1113156741,house,1,-
1113723048,apartments,4,-
1113723049,apartments,4,-
1113723050,apartments,4,-
1114703587,apartments,4,-
1116284988,house,1,-
1116284989,house,1,-
1116284990,house,2,-
1116516101,house,1,-
1116516102,house,1,-
1116518876,house,1,-
1116518877,house,1,-
1116518878,house,1,-
1116518879,house,2,-
1116518880,house,2,-
1116518881,house,1,-
1116518882,house,2,-
1116518883,house,1,-
1116518884,house,1,-
1116518885,house,1,-
1116518886,house,1,-
1116518887,house,1,-
1116518888,house,1,-
1116518889,house,1,-
1116518890,house,1,-
1116518891,house,1,-
1116518892,house,1,-
1116518893,house,1,-
1116518894,house,1,-
1116518895,house,1,-
1116518896,house,1,-
1116518898,house,2,-
1116576425,house,1,-
1116887516,house,2,-
1116888458,house,1,-
1116893810,house,1,-
1116907727,house,2,-
1116907728,house,2,-
1116907729,house,2,-
1116907730,house,2,-
1116907731,house,2,-
1116907732,house,2,-
1116907733,house,2,-
1116907734,house,2,-
1116907735,house,2,-
1116907736,house,2,-
1116907737,house,2,-
1116907738,house,2,-
1116907739,house,2,-
1116907740,house,2,-
1116907741,house,2,-
1116907742,house,2,-
1116907743,house,2,-
1116907744,house,2,-
1116907745,house,2,-
1116907746,house,2,-
1116907747,house,2,-
1116907748,house,2,-
1116907749,house,2,-
1116907750,house,2,-
1116907751,house,2,-
1116907752,house,2,-
1116907753,house,2,-
1116907754,house,2,-
1116907755,house,2,-
1116907756,house,2,-
1116907757,house,2,-
1116907758,house,2,-
1116907759,house,2,-
1116907760,house,2,-
1116907761,house,2,-
1116907762,house,2,-
1116907763,house,2,-
1116907764,house,2,-
1116907765,house,2,-
1116907766,house,2,-
1116907767,house,2,-
1116907768,house,2,-
1116907769,house,2,-
1116907770,house,2,-
1116907771,house,2,-
1116907772,house,2,-
1116907773,house,2,-
1116907774,house,2,-
1116907775,house,2,-
1116907776,house,2,-
1116907777,house,2,-
1116907778,house,2,-
1116907779,house,2,-
1116907780,house,2,-
1116907781,house,2,-
1116907782,house,2,-
1116907783,house,2,-
1116907784,house,2,-
1116907785,house,2,-
1116907786,house,2,-
1116907787,house,2,-
1116907788,house,2,-
1116907789,house,2,-
1116907790,house,2,-
1116907791,house,2,-
1116907792,house,2,-
1116907793,house,2,-
1116907794,house,2,-
1116907795,house,2,-
1116907796,house,2,-
1116907797,house,2,-
1116907798,house,1,-
1116907799,house,1,-
1116907800,house,1,-
1116907801,house,1,-
1116907802,house,1,-
1116907803,house,1,-
1116907804,house,1,-
1116907805,house,1,-
1116907806,house,1,-
1116907807,house,1,-
1116907808,house,1,-
1116907809,house,1,-
1116907810,house,1,-
1116907811,house,1,-
1116907812,house,1,-
1116907813,house,1,-
1116907814,house,1,-
1116907815,house,1,-
1116907816,house,1,-
1116907817,house,1,-
1116907818,house,1,-
1116907819,house,1,-
1116907820,house,1,-
1116907821,house,1,-
1116907822,house,1,-
1116907823,house,1,-
1116907824,house,1,-
1116907825,house,1,-
1116907826,house,1,-
1116907827,house,1,-
1116907828,house,1,-
1116969765,house,1,-
1116970585,house,1,-
1117139386,house,1,-
1117139541,house,1,-
1117139542,house,1,-
1117139543,house,2,-
1117141705,house,2,-
1117141706,house,2,-
1117141707,house,2,-
1117141708,house,2,-
1117141709,house,2,-
1117141710,house,2,-
1117141711,house,2,-
1117141712,house,2,-
1117141713,house,2,-
1117141714,house,2,-
1117141715,house,2,-
1117141716,house,2,-
1117141717,house,2,-
1117141718,house,2,-
1117141719,house,2,-
1117141720,house,2,-
1117141721,house,2,-
1117141722,house,2,-
1117141723,house,2,-
1117141724,house,2,-
1117141725,house,2,-
1117141726,house,2,-
1117141727,house,2,-
1117141728,house,2,-
1117141729,house,2,-
1117141730,house,2,-
1117141731,house,2,-
1117141732,house,2,-
1117141733,house,2,-
1117141734,house,2,-
1117141735,house,2,-
1117141736,house,2,-
1117141737,house,2,-
1117141738,house,2,-
1117141739,house,2,-
1117141740,house,2,-
1117141741,house,2,-
1117141742,house,2,-
1117141743,house,2,-
1117141744,house,2,-
1117141745,house,2,-
1117141746,house,2,-
1117141747,house,2,-
1117141748,house,2,-
1117141749,house,2,-
1117141750,house,2,-
1117141751,house,2,-
1117141752,house,2,-
1117141753,house,2,-
1117141754,house,2,-
1117141755,house,2,-
1117141756,house,2,-
1117141757,house,2,-
1117141758,house,2,-
1117141759,house,2,-
1117141760,house,2,-
1117141761,house,2,-
1117141762,house,2,-
1117141763,house,2,-
1117141764,house,2,-
1117141765,house,2,-
1117141766,house,2,-
1117141767,house,2,-
1117141768,house,2,-
1117141769,house,2,-
1117141770,house,2,-
1117141771,house,2,-
1117141772,house,2,-
1117141773,house,2,-
1117141774,house,2,-
1117141775,house,2,-
1117141776,house,2,-
1117141777,house,2,-
1117141778,house,2,-
1117141779,house,2,-
1117141780,house,2,-
1117141781,house,2,-
1117141782,house,2,-
1117141783,house,2,-
1117141784,house,2,-
1117141785,house,2,-
1117141786,house,2,-
1117141787,house,2,-
1117141788,house,2,-
1117141789,house,2,-
1117141790,house,2,-
1117141791,house,2,-
1117141792,house,2,-
1117143463,house,2,-
1117143464,house,2,-
1117143465,house,2,-
1117143466,house,2,-
1117143467,house,2,-
1117143468,house,2,-
1117143469,house,2,-
1117143470,house,2,-
1117143471,house,2,-
1117143472,house,2,-
1117143473,house,2,-
1117143474,house,2,-
1117143475,house,2,-
1117143476,house,2,-
1117143477,house,2,-
1117143478,house,2,-
1117143479,house,2,-
1117143480,house,2,-
1117143481,house,2,-
1117143482,house,2,-
1117143483,house,2,-
1117143484,house,2,-
1117143485,house,2,-
1117143486,house,2,-
1117143487,house,2,-
1117143488,house,2,-
1117143489,house,2,-
1117143490,house,2,-
1117143491,house,2,-
1117143492,house,2,-
1117143493,house,2,-
1117143494,house,2,-
1117143495,house,2,-
1117143496,house,2,-
1117143497,house,2,-
1117143498,house,2,-
1117143499,house,2,-
1117143500,house,2,-
1117143501,house,2,-
1117143502,house,2,-
1117143503,house,2,-
1117143504,house,2,-
1117143505,house,2,-
1117143506,house,2,-
1117143507,house,2,-
1117143508,house,2,-
1117143509,house,2,-
1117143510,house,2,-
1117143511,house,2,-
1117143512,house,2,-
1117143513,house,2,-
1117143514,house,2,-
1117143515,house,2,-
1117143516,house,2,-
1117143517,house,2,-
1117143518,house,2,-
1117143519,house,2,-
1117143520,house,2,-
1117143521,house,2,-
1117143522,house,2,-
1117255530,apartments,4,-
1117255531,apartments,4,-
1117255532,apartments,4,-
1117255533,apartments,4,-
1117255536,apartments,4,-
1117255537,apartments,4,-
1117255538,apartments,4,-
1117255539,apartments,4,-
1117255541,apartments,4,-
1117255542,apartments,15,-
1117255544,apartments,5,-
1117255545,apartments,5,-
1117255546,apartments,15,-
1117255547,apartments,8,-
1117255551,apartments,5,-
1117255553,apartments,5,-
1117255554,apartments,7,-
1117468660,apartments,6,-
1117468661,apartments,5,-
1117468662,apartments,3,-
1117468663,apartments,5,-
1117468666,apartments,7,-
1117468667,apartments,7,-
1117652729,apartments,12,-
1117914635,house,1,-
1117914916,yes,1,-
1117915636,house,2,-
1118141313,house,1,-
1118141314,house,1,-
1118141317,house,1,-
1118141318,house,1,-
1118141323,house,1,-
1118141324,house,1,-
1118151621,apartments,6,-
1118151622,apartments,6,-
1118151623,apartments,6,-
1118151624,apartments,6,-
1118151625,apartments,6,-
1118151637,apartments,5,-
1118151638,apartments,5,-
1118151639,apartments,5,-
1118151640,apartments,5,-
1118151641,apartments,5,-
1118151642,apartments,5,-
1118151643,apartments,5,-
1118151644,apartments,5,-
1118151645,apartments,5,-
1118381234,house,2,-
1118381235,house,2,-
1118381236,house,2,-
1118381237,house,2,-
1118381238,house,2,-
1118381239,house,2,-
1118381240,house,2,-
1118381241,house,2,-
1118381242,house,2,-
1118381243,house,2,-
1118381244,house,2,-
1118381245,house,2,-
1118381246,house,2,-
1118381247,house,2,-
1118381248,house,2,-
1118381249,house,2,-
1118381250,house,2,-
1118381251,house,2,-
1118381252,house,2,-
1118381253,house,2,-
1118381254,house,2,-
1118401925,house,2,-
1118472407,house,2,-
1118472419,house,2,-
1118472430,house,2,-
1118472438,industrial,1,-
1118472439,industrial,1,-
1118472443,industrial,2,-
1118472444,yes,1,-
1119038770,yes,1,-
1119038774,yes,1,-
1119038775,yes,2,-
1119055913,yes,1,-
1119055914,detached,2,-
1119055916,house,2,-
1119055917,house,2,-
1119055918,house,2,-
1119055919,house,2,-
1119055920,house,2,-
1119055921,house,2,-
1119055922,house,2,-
1119055923,house,2,-
1119055924,house,2,-
1119055925,house,2,-
1119055926,house,2,-
1119055927,house,2,-
1119055928,house,2,-
1119055929,house,2,-
1119055930,house,2,-
1119055931,house,2,-
1119055932,house,2,-
1119055933,house,2,-
1119055934,house,2,-
1119055935,house,2,-
1119055936,school,3,-
1119055937,school,3,-
1119055940,house,1,-
1119055941,house,1,-
1119055942,house,2,-
1119055943,house,2,-
1119055944,house,2,-
1119055945,house,2,-
1119055946,house,2,-
1119055947,house,2,-
1119055948,house,2,-
1119055949,house,2,-
1119055950,house,2,-
1119055951,house,2,-
1119055952,house,2,-
1119055953,house,2,-
1119055954,house,2,-
1119278335,house,1,-
1119278338,house,2,-
1119278353,house,1,-
1119278355,house,1,-
1119278356,house,2,-
1119278357,house,1,-
1119278358,house,2,-
1119278359,house,2,-
1119278360,house,1,-
1119278361,house,2,-
1119278364,house,1,-
1119278365,house,2,-
1119278366,house,1,-
1119278367,house,2,-
1119278368,house,2,-
1119278369,house,1,-
1119278374,house,3,-
1119278378,retail,2,-
1119278379,house,2,-
1119278381,house,2,-
1119278382,house,2,-
1119278383,house,1,-
1119363754,yes,3,-
1119500279,yes,1,-
1119647296,house,2,-
1119978570,yes,1,-
1120695090,house,2,-
1120874072,house,1,-
1120874074,house,2,-
1120874079,house,2,-
1120874095,house,2,-
1120874107,yes,2,-
1120874108,retail,2,-
1123669458,yes,1,-
1123669460,yes,1,-
1131857022,apartments,3,-
1131857023,apartments,3,-
1131857026,apartments,3,-
1131857027,apartments,3,-
1131857028,apartments,3,-
1131857029,apartments,3,-
1131857030,apartments,3,-
1131857031,apartments,3,-
1131857032,apartments,3,-
1131857033,apartments,3,-
1131857034,apartments,3,-
1131857035,apartments,3,-
1131857036,apartments,3,-
1131857037,apartments,3,-
1131857038,apartments,3,-
1131857039,apartments,3,-
1131857040,apartments,3,-
1131857041,apartments,3,-
1131857042,apartments,3,-
1137557195,house,2,-
1141219361,apartments,4,-
1141219362,apartments,4,-
1147960213,house,2,-
1150654075,commercial,1,-
1151225885,house,2,-
1151225893,house,1,-
1151225902,hospital,2,-
1151225903,hospital,1,-
1151225906,house,1,-
1151225908,house,2,-
1151225910,house,1,-
1151225913,house,1,-
1151225915,house,1,-
1151225917,house,1,-
1151225924,house,1,-
1151225926,house,1,-
1151225927,house,1,-
1151225928,house,2,-
1151225933,house,1,-
1151225940,house,2,-
1151225941,house,1,-
1151225942,house,1,-
1151225943,house,1,-
1151225944,house,2,-
1151225945,house,1,-
1151225946,house,1,-
1151653641,house,2,-
1152799290,apartments,5,-
1153036663,apartments,6,-
1153036664,apartments,6,-
1153036665,apartments,6,-
1153036666,apartments,6,-
1153360282,apartments,4,-
1153360283,apartments,4,-
1153360284,apartments,4,-
1153360285,apartments,4,-
1153937189,apartments,18,-
1153937190,apartments,18,-
1153937191,apartments,18,-
1153937192,apartments,18,-
1153937199,house,3,-
1153937201,garage,1,-
1154347518,apartments,5,-
1154347519,apartments,5,-
1154347520,apartments,5,-
1154347521,apartments,5,-
1154347522,apartments,5,-
1154347523,apartments,5,-
1154347525,apartments,4,-
1155348983,house,2,-
1155348984,house,2,-
1156974803,house,1,-
1156974808,house,1,-
1156974809,house,1,-
1156974810,house,1,-
1156974811,house,1,-
1156974812,house,1,-
1156974813,house,1,-
1156974814,house,1,-
1156974815,house,1,-
1156974816,house,1,-
1156974817,house,1,-
1156974833,house,1,-
1156974835,house,2,-
1156974846,house,1,-
1156974847,house,2,-
1157085425,yes,2,-
1157085426,house,2,-
1157085428,house,2,-
1157085433,yes,2,-
1157085435,yes,1,-
1157085439,house,1,-
1157085453,retail,1,-
1157085459,yes,1,-
1157085468,house,2,-
1157085470,house,1,-
1157085473,retail,1,-
1157085474,house,1,-
1157085478,house,2,-
1157086962,yes,2,-
1157086965,yes,2,-
1157518479,house,2,-
1157518484,house,1,-
1157518488,school,2,-
1157518491,school,2,-
1157518492,school,1,-
1157518493,house,1,-
1157518498,school,1,-
1157518502,house,2,-
1158025225,yes,1,-
1158025226,yes,1,-
1158025227,yes,1,-
1158025228,yes,1,-
1158025229,yes,2,-
1158025230,yes,1,-
1158025237,house,2,-
1158025239,house,2,-
1158025240,house,1,-
1158025243,house,2,-
1158464217,house,2,-
1158464229,house,2,-
1158464240,house,1,-
1158464243,school,1,-
1158562072,retail,2,-
1158562078,yes,2,-
1158562082,retail,1,-
1158562083,yes,2,-
1158562091,yes,1,-
1158562093,house,1,-
1158562095,house,1,-
1158562096,house,1,-
1159396554,apartments,12,-
1159396556,apartments,23,-
1160083698,house,2,-
1160083701,house,1,-
1160083703,house,1,-
1160083704,house,1,-
1160083715,house,1,-
1160083716,house,1,-
1160083717,house,1,-
1160083718,house,1,-
1160083719,house,1,-
1160083720,house,1,-
1160083721,house,1,-
1160083722,house,1,-
1160083723,house,1,-
1160083724,house,1,-
1160083729,yes,4,-
1160083737,house,2,-
1160083797,yes,1,-
1160234747,house,1,-
1160234749,house,1,-
1162298704,yes,1,-
1162298705,yes,1,-
1162298706,yes,1,-
1162298707,yes,2,-
1162298708,yes,2,-
1162298711,yes,1,-
1162298712,yes,2,-
1162298713,yes,1,-
1162298715,yes,1,-
1162299446,house,1,-
1162299447,house,1,-
1162299448,house,1,-
1162299449,house,1,-
1162299450,house,1,-
1162299451,house,1,-
1162299452,house,1,-
1162299453,house,1,-
1162299454,house,1,-
1162299455,house,1,-
1162299456,house,1,-
1162299457,house,1,-
1162299458,house,1,-
1162299459,house,1,-
1162299460,house,1,-
1162299461,house,1,-
1162299462,house,1,-
1162299463,house,1,-
1162299464,house,1,-
1162299465,house,1,-
1162299466,house,1,-
1162299467,house,1,-
1162299468,house,1,-
1162299469,house,1,-
1162299470,house,1,-
1162299471,house,1,-
1162299472,house,1,-
1162299473,house,1,-
1162299474,house,1,-
1162299475,house,1,-
1162299476,house,1,-
1162299477,house,1,-
1162299478,house,1,-
1162299479,house,1,-
1162299480,house,1,-
1162299481,house,1,-
1162299482,house,1,-
1162299483,house,1,-
1162299484,house,1,-
1162299485,house,1,-
1162299486,house,1,-
1162299487,house,1,-
1162299488,house,1,-
1162299489,house,1,-
1162299490,house,1,-
1162299491,house,1,-
1162299492,house,1,-
1162299493,house,1,-
1162299494,house,1,-
1162299495,house,1,-
1162299496,house,1,-
1162299497,house,1,-
1162299498,house,1,-
1162299499,house,1,-
1162299500,house,1,-
1162299501,house,1,-
1162299502,house,1,-
1162299503,house,1,-
1162299504,house,1,-
1162299505,house,1,-
1162299506,house,1,-
1162299507,house,1,-
1162299508,house,1,-
1162299509,house,1,-
1162299510,house,1,-
1162299511,house,1,-
1162299512,house,1,-
1162299513,house,1,-
1162299514,house,1,-
1162299515,house,1,-
1162299516,house,1,-
1162299517,house,1,-
1162299518,house,1,-
1162299519,house,1,-
1162299520,house,1,-
1162299521,house,1,-
1162299522,house,1,-
1162299523,house,1,-
1162299524,house,1,-
1162299525,house,1,-
1162299526,house,1,-
1162299527,house,1,-
1162299528,house,1,-
1162299529,house,1,-
1162299530,house,1,-
1162299531,house,1,-
1162299532,house,1,-
1162299533,house,1,-
1162299534,house,1,-
1162299535,house,1,-
1162299536,house,1,-
1162299537,house,1,-
1162299538,house,1,-
1162299539,house,1,-
1162299540,house,1,-
1162299541,house,1,-
1162299542,house,1,-
1162299543,house,1,-
1162299544,house,1,-
1162299545,house,1,-
1162302153,yes,2,-
1162302154,retail,1,-
1162302155,yes,1,-
1162302157,yes,1,-
1162302158,house,1,-
1162470961,yes,5,-
1162678570,yes,1,-
1162678571,yes,1,-
1162678572,yes,1,-
1162678573,yes,2,-
1162678574,yes,3,-
1162678580,yes,3,-
1162956825,yes,1,-
1162956826,yes,1,-
1162956828,retail,1,-
1163065190,house,2,-
1163065193,house,1,-
1163145901,house,2,-
1163145903,house,1,-
1163145904,house,1,-
1163145905,house,1,-
1163145907,house,2,-
1163410878,yes,1,-
1163410885,house,2,-
1163410886,house,1,-
1164027963,yes,1,-
1164027964,yes,2,-
1164028003,yes,1,-
1165166115,commercial,4,-
1167460624,apartments,8,-
1169018285,university,1,-
1169028298,apartments,5,-
1169513708,yes,1,-
1169513710,yes,1,-
1170423574,yes,1,-
1170945455,house,1,-
1171014619,yes,1,-
1171014620,roof,1,-
1171014625,roof,1,-
1171646988,yes,2,-
1171646989,yes,2,-
1171646990,house,2,-
1171646991,house,2,-
1171646992,yes,2,-
1178497797,house,1,-
1178497798,house,1,-
1178497801,house,1,-
1178798593,apartments,5,-
1180906907,yes,2,-
1180906908,yes,2,-
1180906909,house,2,-
1180906910,house,2,-
1180906911,house,2,-
1180906912,house,2,-
1180906913,house,2,-
1180906915,house,2,-
1180906916,house,2,-
1180906917,house,2,-
1180906918,house,2,-
1180906919,house,2,-
1181041351,house,1,-
1181041358,house,1,-
1182798599,yes,4,-
1182798600,yes,2,-
1183752524,yes,1,-
1184311074,yes,1,-
1184341513,yes,1,-
1184750649,semidetached_house,3,-
1184750652,yes,3,-
1184750655,yes,2,-
1184750656,yes,2,-
1184750657,yes,2,-
1184750659,yes,1,-
1184750660,yes,2,-
1184750661,yes,3,-
1184750662,apartments,8,-
1184750670,yes,3,-
1184750672,yes,3,-
1184750677,yes,3,-
1184750678,yes,2,-
1184750679,commercial,2,-
1185348136,house,2,-
1185348137,house,2,-
1185348138,house,2,-
1185348139,house,2,-
1185348140,house,2,-
1185348141,house,2,-
1185348142,house,2,-
1185348143,house,2,8
1185348144,house,2,-
1185348145,house,2,-
1185348146,house,2,-
1185348147,house,2,-
1185348148,house,2,-
1185348149,house,2,-
1185348150,house,2,-
1185348151,house,2,-
1185348152,house,2,-
1185348153,house,2,-
1185348154,house,2,-
1185348155,house,2,8
1185348156,house,2,-
1185348157,house,2,-
1185348199,house,2,-
1185348200,house,2,-
1185348204,house,2,-
1185348205,house,2,-
1185348209,house,2,-
1185348210,house,2,-
1185348214,house,2,-
1185348215,house,2,-
1185348219,house,2,-
1185348220,house,2,-
1185348227,house,2,-
1185348228,house,2,-
1185348231,house,2,-
1185348232,house,2,-
1185348235,house,2,-
1185348236,house,2,-
1185348244,yes,1,-
1185348246,house,2,-
1185348247,house,2,-
1185348250,house,2,-
1185348251,house,2,-
1185348254,house,2,-
1185348255,house,2,-
1185348258,house,2,-
1185348259,house,2,-
1185348262,house,2,-
1185348263,house,2,-
1185348266,house,2,-
1185348267,house,2,-
1185391949,house,2,-
1185391950,house,2,-
1185391954,house,2,-
1185391955,house,2,-
1185391958,house,2,-
1185391959,house,2,-
1185391962,house,2,-
1185391963,house,2,-
1185391966,house,2,-
1185391967,house,2,-
1185391970,house,2,-
1185391971,house,2,-
1185391974,house,2,-
1185391975,house,2,-
1185391977,house,2,-
1185391978,house,2,-
1185391981,house,2,-
1185391982,house,2,-
1185391985,house,2,-
1185391986,house,2,-
1185391989,house,2,-
1185391990,house,2,-
1185392008,house,1,-
1185392010,house,1,-
1185392015,house,2,-
1185392016,house,2,-
1185392017,house,2,-
1185392020,house,2,-
1185392021,house,2,-
1185392024,house,2,-
1185392025,house,2,-
1185392028,house,2,-
1185392029,house,2,-
1185392032,house,2,-
1185392033,house,2,-
1185392036,house,2,-
1185392037,house,2,-
1185392040,house,2,-
1185392041,house,2,-
1185392044,house,2,-
1185392045,house,2,-
1185392050,house,2,-
1185392051,house,2,-
1185392061,house,2,-
1185392062,house,2,-
1185392065,house,2,-
1185392066,house,2,-
1185392069,house,2,-
1185392070,house,2,-
1185392073,house,2,-
1185392074,house,2,-
1185407852,yes,1,-
1185410948,yes,1,-
1185410955,retail,1,-
1185521724,yes,1,-
1185521726,yes,1,-
1186518679,house,1,-
1188353124,house,1,-
1188353125,house,2,-
1188353126,house,1,-
1188353127,house,1,-
1188353131,house,2,-
1188353132,house,2,-
1188353133,house,1,-
1188353135,house,2,-
1188353136,house,1,-
1188353137,house,1,-
1188353139,house,1,-
1188353140,house,2,-
1188353141,house,1,-
1188353142,house,1,-
1188353146,house,2,-
1188353147,house,2,-
1189013150,house,1,-
1189013152,yes,1,-
1189013155,yes,1,-
1189535592,house,1,-
1189535597,house,1,-
1189535600,house,1,-
1197547256,yes,2,-
1197547257,apartments,5,-
1197722605,yes,1,-
1198171221,terrace,2,-
1198171222,house,1,-
1198171223,house,2,-
1198171224,house,2,-
1198171225,house,2,-
1198171226,house,2,-
1198171227,house,2,-
1198171228,house,2,-
1198171229,house,2,-
1198171230,house,2,-
1198171231,house,2,-
1198171232,house,2,-
1198171233,house,2,-
1198171239,house,2,-
1198171240,house,2,-
1198171241,house,2,-
1198171242,house,2,-
1198171243,house,2,-
1198171244,house,2,-
1198171245,house,2,-
1198171246,house,2,-
1198171247,house,2,-
1198171248,house,2,-
1198175255,house,2,-
1198175256,house,2,-
1198175257,house,2,-
1198175258,house,2,-
1198175259,house,2,-
1198175260,house,2,-
1206736814,yes,1,-
1208120837,apartments,5,-
1208416639,yes,3,9
1210648762,house,2,-
1211622750,kindergarten,1,-
1213731602,house,1,-
1213731603,retail,1,-
1213731605,house,1,-
1213731606,house,1,-
1213731609,house,2,-
1213731611,detached,2,-
1213731612,house,1,-
1213731613,house,1,-
1213731614,yes,1,-
1213731615,house,2,-
1213731616,house,1,-
1216698236,apartments,6,-
1216698237,apartments,6,-
1221759576,yes,2,-
1221878117,house,2,-
1221878325,house,1,-
1221878326,house,1,-
1222055123,house,0,-
1222055124,house,0,-
1222055128,house,0,-
1222055131,house,0,-
1222055132,house,0,-
1231240208,house,1,-
1231240209,yes,1,-
1231240211,house,1,-
1231240212,house,1,-
1231240213,house,1,-
1231240214,house,2,-
1234023342,yes,2,-
1234202743,house,2,-
1236348006,yes,1,-
1236348007,yes,1,-
1236348008,apartments,10,-
1237297706,yes,2,-
1237394912,house,1,-
1237394913,house,1,-
1237394914,yes,2,-
1237394920,yes,1,-
1237394922,yes,1,-
1237394923,yes,1,-
1237394924,yes,1,-
1237394925,yes,2,-
1237448595,yes,2,-
1237448597,yes,1,-
1237669939,apartments,4,-
1238144586,apartments,6,-
1238144587,apartments,7,-
1239776210,yes,1,-
1242581021,house,1,-
1247306113,house,2,-
1247306114,house,1,-
1247306115,house,1,-
1247306116,house,1,-
1247306117,house,2,-
1247306120,house,1,-
1247306121,house,1,-
1247306123,house,1,-
1247306135,house,1,-
1247306136,house,1,-
1247306141,house,1,-
1247306143,house,1,-
1247306144,house,1,-
1247306145,house,1,-
1247306148,house,1,-
1247306149,house,1,-
1247306151,house,1,-
1247306154,house,1,-
1247306155,house,1,-
1247306156,house,1,-
1249346009,house,2,-
1256981628,house,1,-
1256981629,house,1,-
1259826645,apartments,5,-
1263332274,yes,2,-
1263332275,apartments,8,-
1263332276,retail,2,-
1263527294,apartments,4,-
1265261500,apartments,5,-
1265261502,apartments,5,-
1267767127,apartments,5,-
1267767128,apartments,5,-
1267767129,apartments,5,-
1267767130,apartments,5,-
1267767131,apartments,5,-
1267767132,apartments,5,-
1267767133,apartments,5,-
1267767134,apartments,5,-
1267767135,apartments,5,-
1267767136,apartments,5,-
1267767137,apartments,5,-
1267767138,apartments,5,-
1267767139,apartments,5,-
1267767140,apartments,5,-
1267767141,apartments,5,-
1267767142,apartments,5,-
1267767143,apartments,5,-
1267767144,apartments,5,-
1267767145,apartments,5,-
